n_bbox_width,n_bbox_height,AnchorBox#,width_mul,height_mul
0.08528784648187633,0.2955607476635514,2,0.040682559062378235,0.08292653256913228
0.1643192488262911,0.12434691745036573,4,0.03907668892193657,0.02025609131714897
0.29458917835671344,0.5222841225626741,3,0.10751307180429072,0.2762755806698436
0.10898379970544919,0.08781127129750983,4,0.02591738989217606,0.014304440886419979
0.17197452229299362,0.3273453093812375,1,0.035010582056066226,0.11956190196769244
0.4211994421199442,0.16940451745379878,4,0.10016525569206979,0.0275959665542285
0.2903663500678426,0.4007707129094412,1,0.05911279641789603,0.1463803125176147
0.10462287104622871,0.3804945054945055,1,0.021299129445841496,0.13897448798387207
0.15692307692307692,0.3692493946731235,1,0.03194640803680026,0.1348672446566855
0.4195804195804196,0.48230668414154654,3,0.15312979257982323,0.2551284893906815
0.1292372881355932,0.09328358208955224,4,0.030733863145443203,0.015195879366699772
0.45904173106646057,0.23449612403100775,2,0.21896428514203445,0.06579341343705339
0.4492099322799097,0.2674897119341564,2,0.21427448757623155,0.07505054200859676
0.15636363636363637,0.35904255319148937,1,0.031832517099057656,0.13113922612196546
0.602760736196319,0.41914893617021276,2,0.28751868246550494,0.11760211117818448
0.39014373716632444,0.12331081081081081,4,0.09277991203700632,0.020087309725007725
0.356981981981982,0.34513274336283184,3,0.13028390817259697,0.18256681557326157
0.22566371681415928,0.37721518987341773,1,0.04594063102637205,0.13777672769352076
0.41849148418491483,0.5480607082630692,3,0.1527323754376858,0.2899107667197662
0.17326732673267325,0.32669322709163345,1,0.035273771250107055,0.11932373084823489
0.52,0.12180974477958237,2,0.2480415626033201,0.03417659431285644
0.28391167192429023,0.17867867867867868,4,0.06751691091784803,0.029106725811578926
0.6518847006651884,0.29132947976878615,2,0.31095096113498255,0.0817393506525288
0.1952141057934509,0.12613981762917933,4,0.046423781387468,0.02054815444576716
0.5,0.3146067415730337,2,0.2385015025031924,0.08827033497432885
0.48079658605974396,0.41830065359477125,2,0.22934141634730879,0.11736410551208616
0.3292181069958848,0.1933497536945813,4,0.07829121448910041,0.03149664139080097
0.33908754623921084,0.38311688311688313,1,0.06903146002971454,0.13993230362143733
0.39867109634551495,0.6706281833616299,3,0.1454987397934533,0.3547459759310666
0.19638242894056848,0.05945945945945946,1,0.0399795449414281,0.021717390960578547
0.39094650205761317,0.6214285714285714,3,0.14267957696823722,0.328720579468999
0.31100478468899523,0.5068493150684932,3,0.11350410064030757,0.2681109434182672
0.2557077625570776,0.08226221079691516,4,0.06080975152783553,0.013400499891909227
0.37549019607843137,0.35,3,0.13703865375497284,0.18514147579288448
0.6239837398373984,0.449868073878628,3,0.2277286932265183,0.23796925459997595
0.3380281690140845,0.14641744548286603,4,0.08038633149655522,0.023851376511271068
0.588034188034188,0.07724867724867725,2,0.2804940747387972,0.021673936747098055
0.08781362007168458,0.3135755258126195,1,0.017877101271559635,0.11453252941838224
0.23440134907251264,0.3613013698630137,1,0.04771943864902462,0.13196425220208335
0.16721311475409836,0.1116584564860427,4,0.039764877916533665,0.01818914322356234
0.5975232198142415,0.114321608040201,4,0.14209673639026008,0.01862297015050623
0.3968957871396896,0.6998223801065719,3,0.14485082411920677,0.3701889949880563
